ID,Vacancy_name,Salary,Experience,Company_name,Location
252,Senior Java Full Stack Engineer,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Алматы
253,"Lead Frontend Developer (React, Next)",,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
254,Junior Tech Support Specialist (24/7 live-chat Team) with English,,Без опыта,Access Softek (ИП Гурфинг Михаил Григорьевич),Алматы
255,Инженер по сопровождению CRM,,Опыт 3-6 лет,HamkorBank,Астана
256,IT Account / Project Manager (B2B) – Аккаунт / проектный менеджер на международном рынке,800 – 2 000 $ на руки,Опыт 1-3 года,ТОО Updevision (Апдэвэжн),Алматы
257,QA Engineer,,Опыт 1-3 года,АО Страховая компания Freedom Insurance,Алматы
258,Архитектор IT,,Опыт 3-6 лет,ТОО Коркем Телеком,Астана
259,Скрипт дизайнер,600 – 1 000 $ на руки,Опыт 1-3 года,ТОО Voctiv Kazakhstan,Алматы
260,QA Automation Engineer (Middle),,Опыт 1-3 года,a1qa (ООО ITRANSITION),Астана
261,IT Проектный Менеджер,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО AG TECH,Астана
262,IT Specialist,,Опыт 3-6 лет,ТОО Метсо Казахстан,Алматы
263,Аналитик,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО UniHub Platform,Алматы
264,Менеджер (Аналитик 1С) Департамента информационных технологий (декретное),,Опыт 3-6 лет,"КазАгроФинанс, АО",Астана
265,Преподаватель по Искусственному Интеллекту (AI),300 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DataGroup Qazaqstan,Астана
266,IT Project Manager,от 500 000 ₸ на руки,Опыт 3-6 лет,Частная компания “Automated Communication Solutions Ltd.”,Алматы
267,Системный аналитик,,Опыт 3-6 лет,ТОО One technologies,Алматы
268,Bitrix разработчик,,Без опыта,ТОО QazCloud,Астана
269,QA Engineer,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
270,Dynamics 365 Field Service Cloud Solution Architect,,Опыт 3-6 лет,Itransition,Астана
271,Manager of IT projects / Менеджер IT-проектов,,Опыт 3-6 лет,ТОО EAS STRATEGIES (ИЭЙС СТРАТЕДЖИС),Алматы
272,Frontend-разработчик,700 000 – 1 300 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
273,Менеджер (технический) по сопровождению клиентов (Vi-Ortis),280 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Mladex (Mladex Pharm Consulting Group),Алматы
274,QA Engineer (тестировщик ПО),,Опыт 1-3 года,"ALSECO, АО",Алматы
275,QA тестировщик,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Keip Tech,Алматы
276,Инженер по автоматизации (DevOps),,Опыт 3-6 лет,"ALSECO, АО",Алматы
277,Консультант по 1С,350 000 – 650 000 ₸ на руки,Опыт 3-6 лет,ТОО 1С:Франчайзи FAVOR-IT,Алматы
278,Q/A engineer,,Опыт 1-3 года,ТОО AVIATA.KZ,Алматы
279,Middle System Analyst,,Опыт 3-6 лет,АО Kcell,Алматы
280,Бизнес-аналитик,70 000 – 80 000 ₽ до вычета налогов,Опыт 1-3 года,ООО Чейнджес,Алматы
281,DevOps-инженер,,Опыт 1-3 года,ТОО Halyk Finservice,Алматы
282,Lead Go Developer,,Опыт 3-6 лет,Andersen,Алматы
283,Аналитик 1С,,Опыт 3-6 лет,АО ЭЛКАМ-нефтемаш,Астана
284,Главный специалист Отдела сопровождения информационных систем,,Опыт 3-6 лет,Евразийский банк развития,Алматы
285,Бизнес-аналитик,от 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Витрина Недвижимости,Астана
286,Консультант-аналитик (сопровождение и развитие информационных систем),,Опыт 1-3 года,"ALSECO, АО",Алматы
287,IT-аналитик,,Опыт 3-6 лет,ТОО Холдинг Самгау,Астана
288,Middle/Senior DevOps,,Опыт 3-6 лет,ТОО BTS Digital,Астана
289,Head of engineering,от 3 000 000 ₸ на руки,Опыт более 6 лет,Teez,Алматы
290,Cloud Fulfillment Business Analyst,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
291,Technical SEO Specialist,,Опыт 3-6 лет,ТОО Autodoc Group (Автодок Казахстан),Астана
292,Senior QA Engineer,,Опыт 3-6 лет,ТОО DauInvest,Астана
293,QA-инженер,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО Bilim Land (Bilim Media Group),Алматы
294,Продакт-менеджер (Middle),600 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО Галерея Новостроек,Алматы
295,Senior Python Developer в MLOps,,Опыт 3-6 лет,ТОО Wisebits,Алматы
296,Специалист службы поддержки пользователей,,Опыт 1-3 года,ТОО «Күнделік (Kundelik)»,Алматы
297,Аналитик 1С,,Опыт 3-6 лет,АО ЭЛКАМ-нефтемаш,Петропавловск
298,Тестировщик ПО,,Опыт 3-6 лет,ТОО Debug,Астана
299,Mulesoft консультант (краткосрочный контракт),,Опыт 3-6 лет,Новео,Астана
300,Графический дизайнер/разработчик,200 000 – 500 000 ₸ на руки,Без опыта,ТОО Stem solutions,Алматы
301,Project/Program Manager,6 500 – 7 500 $ до вычета налогов,Опыт более 6 лет,COMTEK Inc.,Алматы
302,Начинающий инженер,350 000 – 750 000 ₸ на руки,Без опыта,ТОО Турков Казахстан,Астана
303,Бизнес-аналитик,,Опыт 3-6 лет,ТОО IT Analytics,Астана
304,Technical SEO Specialist,,Опыт 3-6 лет,ТОО Autodoc Group (Автодок Казахстан),Алматы
305,"Project manager (IT, support)",,Без опыта,ТОО PAYPLUS,Алматы
306,CRM Business Analyst,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
307,Support Engineer / Content Operator,,Опыт 1-3 года,Itransition,Астана
308,Системный аналитик,,Опыт 1-3 года,"АО Страховая компания Халык, ДО Народного Банка Казахстана",Алматы
309,Инженер по тестированию ПО (QA),,Опыт 3-6 лет,ТОО Холдинг Самгау,Астана
310,Senior QA Automation Engineer,,Опыт более 6 лет,ЧК ITS PARTNER LTD.,Алматы
311,System Administrator Linux,,Опыт 1-3 года,Andersen,Астана
312,Методолог внедрения 1С ЗУП,от 470 000 ₸ на руки,Опыт 3-6 лет,ТОО ГАЗПРОМНЕФТЬ-КАЗАХСТАН ОПЕРАЦИОННАЯ КОМПАНИЯ,Алматы
313,Atlassian Product Engineer,,Опыт 1-3 года,Itransition,Астана
314,Разработчик вспомогательных систем,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
315,Системный аналитик в MFS,,Опыт 1-3 года,АО Kcell,Алматы
316,Инженер по обеспечению качества корпоративных приложений (QA Engineer),,Опыт 1-3 года,"AIR ASTANA, АО",Алматы
317,Senior DevOps,,Опыт 3-6 лет,ТОО Halyk Finservice,Алматы
318,DevOps инженер,,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
319,Project Manager (IT/Telecom/VAS),,Опыт 1-3 года,ТОО Центр Мобильной Идентификации,Алматы
320,Business Analyst ERP,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
321,Senior QA Engineer,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
322,Technical Writer,,Опыт 3-6 лет,ТОО Playrix,Астана
323,Junior Sales support,,Опыт 1-3 года,ТОО Glovo Kazakhstan,Алматы
324,Web-дизайнер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО iMAS GROUP,Семей
325,Business Development Manager (BDM) по решениям Check Point,,Опыт 3-6 лет,ТОО Noventiq,Астана
326,Системный аналитик,,Опыт 3-6 лет,ТОО ECPK IT,Алматы
327,SEO-специалист,от 150 000 ₽ на руки,Опыт 1-3 года,Bright Rich | CORFAC International,Алматы
328,PROJECT/PRODUCT MANAGER,,Опыт 1-3 года,ТОО G5EN KAZ,Астана
329,Project менеджер,,Опыт 1-3 года,ТОО AVIATA.KZ,Алматы
330,Customer support (Fluent English),от 90 000 ₽ на руки,Опыт 1-3 года,PrimeXBT,Астана
331,Эксперт по поддержке CRM & BI,,Опыт 3-6 лет,Bayer,Алматы
332,Fullstack Developer (.Net/JS),2 500 – 3 250 € до вычета налогов,Опыт 3-6 лет,aqua cloud GmbH,Алматы
333,Pre-Sales Engineer,,Опыт 3-6 лет,ТОО ХЕДТЕКНОЛОДЖИ ГРУП,Алматы
334,Бизнес-технолог,,Опыт 3-6 лет,ЧК ALIF ISLAMIC BANK LTD.,Алматы
335,Архитектор кибербезопасности,,Опыт 3-6 лет,"Beeline, ТМ",Алматы
